proteinID,esm3EmbeddingFile,esmcEmbeddingFile
9E78-1-LI-1-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E78-1-LI,/data4/hfxie/Dataset/ESMCEmbeddings/9E78-1
9E78-1-1E-23-3405,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E78-1-1E,/data4/hfxie/Dataset/ESMCEmbeddings/9E78-23
9E78-1-LK-1-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E78-1-LK,/data4/hfxie/Dataset/ESMCEmbeddings/9E78-1
9E78-1-0d-14-1204,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E78-1-0d,/data4/hfxie/Dataset/ESMCEmbeddings/9E78-14
9Y6S-1-CG-1-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9Y6S-1-CG,/data4/hfxie/Dataset/ESMCEmbeddings/9Y6S-1
9Y6S-1-1O-25-6706,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9Y6S-1-1O,/data4/hfxie/Dataset/ESMCEmbeddings/9Y6S-25
9E78-1-LG-1-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E78-1-LG,/data4/hfxie/Dataset/ESMCEmbeddings/9E78-1
9E78-1-0Z-13-4185,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E78-1-0Z,/data4/hfxie/Dataset/ESMCEmbeddings/9E78-13
9E78-1-EF-1-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E78-1-EF,/data4/hfxie/Dataset/ESMCEmbeddings/9E78-1
9E78-1-2r-42-3398,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E78-1-2r,/data4/hfxie/Dataset/ESMCEmbeddings/9E78-42
9E78-1-KC-1-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E78-1-KC,/data4/hfxie/Dataset/ESMCEmbeddings/9E78-1
9E78-1-0t-20-7688,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E78-1-0t,/data4/hfxie/Dataset/ESMCEmbeddings/9E78-20
9E78-1-AH-1-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E78-1-AH,/data4/hfxie/Dataset/ESMCEmbeddings/9E78-1
9E78-1-XP-5-560,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E78-1-XP,/data4/hfxie/Dataset/ESMCEmbeddings/9E78-5
9E78-1-MJ-1-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E78-1-MJ,/data4/hfxie/Dataset/ESMCEmbeddings/9E78-1
9E78-1-2w-44-8665,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E78-1-2w,/data4/hfxie/Dataset/ESMCEmbeddings/9E78-44
9E2G-1-4K-53-5724,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-4K,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-53
9E2G-1-JK-60-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-JK,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-60
9E2G-1-2Z-41-5827,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-2Z,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-41
9E2G-1-HJ-60-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-HJ,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-60
9E2G-1-2B-33-7975,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-2B,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-33
9E2G-1-KZ-60-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-KZ,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-60
9E5C-1-0F-1-2573,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E5C-1-0F,/data4/hfxie/Dataset/ESMCEmbeddings/9E5C-1
9E5C-1-HT-153-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E5C-1-HT,/data4/hfxie/Dataset/ESMCEmbeddings/9E5C-153
9E5C-1-0G-2-8068,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E5C-1-0G,/data4/hfxie/Dataset/ESMCEmbeddings/9E5C-2
9E5C-1-LS-153-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E5C-1-LS,/data4/hfxie/Dataset/ESMCEmbeddings/9E5C-153
9E2G-1-4R-57-7545,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-4R,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-57
9E2G-1-GB-60-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-GB,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-60
9E2G-1-1U-31-5116,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-1U,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-31
9E2G-1-EA-60-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-EA,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-60
9E2G-1-1I-26-5828,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-1I,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-26
9E2G-1-FC-60-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-FC,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-60
9E2G-1-2I-36-8160,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-2I,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-36
9E2G-1-ES-60-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-ES,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-60
9E2G-1-0Z-17-557,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-0Z,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-17
9E2G-1-FI-60-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-FI,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-60
9E2G-1-1D-21-2204,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-1D,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-21
9E2G-1-BF-60-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-BF,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-60
9E2G-1-2M-37-4524,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-2M,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-37
9E2G-1-EM-60-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-EM,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-60
9E2G-1-2N-38-7693,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-2N,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-38
9E2G-1-FG-60-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-FG,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-60
9E2G-1-0Q-8-78,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-0Q,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-8
9E2G-1-AF-60-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E2G-1-AF,/data4/hfxie/Dataset/ESMCEmbeddings/9E2G-60
9NNL-1-F-1-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9NNL-1-F,/data4/hfxie/Dataset/ESMCEmbeddings/9NNL-1
9NNL-1-G-2-7976,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9NNL-1-G,/data4/hfxie/Dataset/ESMCEmbeddings/9NNL-2
7SQC-1-UG-25-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SQC-1-UG,/data4/hfxie/Dataset/ESMCEmbeddings/7SQC-25
7SQC-1-W5-36-3535,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SQC-1-W5,/data4/hfxie/Dataset/ESMCEmbeddings/7SQC-36
7SQC-1-QE-25-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SQC-1-QE,/data4/hfxie/Dataset/ESMCEmbeddings/7SQC-25
7SQC-1-W9-37-3805,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SQC-1-W9,/data4/hfxie/Dataset/ESMCEmbeddings/7SQC-37
7SQC-1-N0-23-7469,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SQC-1-N0,/data4/hfxie/Dataset/ESMCEmbeddings/7SQC-23
7SQC-1-UO-25-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SQC-1-UO,/data4/hfxie/Dataset/ESMCEmbeddings/7SQC-25
8SNB-1-7C-36-369,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-7C,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-36
8SNB-1-CL-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-CL,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-8G-43-5129,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-8G,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-43
8SNB-1-LF-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-LF,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-9A-47-402,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-9A,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-47
8SNB-1-JD-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-JD,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-6M-33-1082,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-6M,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-33
8SNB-1-AH-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-AH,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-6V-35-5395,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-6V,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-35
8SNB-1-MJ-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-MJ,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-8X-46-6601,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-8X,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-46
8SNB-1-LF-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-LF,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-1E-2-7203,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-1E,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-2
8SNB-1-KH-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-KH,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-2K-15-8562,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-2K,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-15
8SNB-1-MM-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-MM,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-2C-13-7986,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-2C,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-13
8SNB-1-LH-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-LH,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-7M-38-3809,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-7M,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-38
8SNB-1-LJ-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-LJ,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-7Q-39-370,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-7Q,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-39
8SNB-1-KC-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-KC,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-5B-30-2947,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-5B,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-30
8SNB-1-OD-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-OD,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-3W-23-3212,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-3W,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-23
8SNB-1-VJ-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-VJ,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-7Y-41-6397,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-7Y,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-41
8SNB-1-JM-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-JM,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-9T-52-5246,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-9T,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-52
8SNB-1-JH-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-JH,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-1B-1-6030,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-1B,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-1
8SNB-1-VC-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-VC,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-2G-14-6029,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-2G,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-14
8SNB-1-JJ-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-JJ,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-1P-4-8192,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-1P,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-4
8SNB-1-MC-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-MC,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-3J-20-8536,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-3J,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-20
8SNB-1-IH-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-IH,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-9G-49-5130,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-9G,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-49
8SNB-1-GC-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-GC,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
8SNB-1-1Y-6-403,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-1Y,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-6
8SNB-1-TD-55-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8SNB-1-TD,/data4/hfxie/Dataset/ESMCEmbeddings/8SNB-55
9CPC-1-4Z-27-1420,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9CPC-1-4Z,/data4/hfxie/Dataset/ESMCEmbeddings/9CPC-27
9CPC-1-KO-41-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9CPC-1-KO,/data4/hfxie/Dataset/ESMCEmbeddings/9CPC-41
8V4K-1-B-2-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8V4K-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/8V4K-2
8V4K-1-E-3-5489,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8V4K-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/8V4K-3
6MZE-2-R-2-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6MZE-2-R,/data4/hfxie/Dataset/ESMCEmbeddings/6MZE-2
6MZE-2-S-3-1363,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6MZE-2-S,/data4/hfxie/Dataset/ESMCEmbeddings/6MZE-3
4LNU-1-B-2-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4LNU-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/4LNU-2
4LNU-1-K-4-4315,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4LNU-1-K,/data4/hfxie/Dataset/ESMCEmbeddings/4LNU-4
4F6R-1-B-2-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4F6R-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/4F6R-2
4F6R-1-D-4-8072,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4F6R-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/4F6R-4
4F6R-1-B-2-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4F6R-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/4F6R-2
4F6R-1-C-3-8418,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4F6R-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/4F6R-3
8G3D-1-1L-21-2193,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-1L,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-21
8G3D-1-BH-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-BH,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-1S-11-7757,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-1S,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-11
8G3D-1-AF-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-AF,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-0X-15-2604,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-0X,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-15
8G3D-1-MD-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-MD,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-0F-6-243,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-0F,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-6
8G3D-1-ED-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-ED,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-1T-12-5687,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-1T,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-12
8G3D-1-MF-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-MF,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-1N-9-757,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-1N,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-9
8G3D-1-KJ-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-KJ,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-0B-2-1766,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-0B,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-2
8G3D-1-JH-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-JH,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-3R-25-735,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-3R,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-25
8G3D-1-EL-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-EL,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-1J-19-8010,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-1J,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-19
8G3D-1-IN-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-IN,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-1D-4-1411,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-1D,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-4
8G3D-1-EF-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-EF,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-1H-8-5522,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-1H,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-8
8G3D-1-HL-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-HL,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-5S-35-215,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-5S,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-35
8G3D-1-AH-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-AH,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-0U-13-2249,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-0U,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-13
8G3D-1-WB-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-WB,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-5A-36-3370,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-5A,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-36
8G3D-1-ND-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-ND,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-1B-16-8653,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-1B,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-16
8G3D-1-JD-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-JD,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-2G-29-5966,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-2G,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-29
8G3D-1-JJ-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-JJ,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-2O-23-363,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-2O,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-23
8G3D-1-VL-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-VL,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-1W-26-2904,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-1W,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-26
8G3D-1-LD-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-LD,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-2C-27-1540,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-2C,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-27
8G3D-1-KJ-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-KJ,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-1F-17-1516,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-1F,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-17
8G3D-1-GL-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-GL,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-2F-28-8651,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-2F,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-28
8G3D-1-GF-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-GF,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
8G3D-1-2M-22-3096,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-2M,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-22
8G3D-1-IJ-46-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G3D-1-IJ,/data4/hfxie/Dataset/ESMCEmbeddings/8G3D-46
9M1J-1-G-3-6539,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9M1J-1-G,/data4/hfxie/Dataset/ESMCEmbeddings/9M1J-3
9M1J-1-b-4-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9M1J-1-b,/data4/hfxie/Dataset/ESMCEmbeddings/9M1J-4
9M1L-1-E-3-3514,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9M1L-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/9M1L-3
9M1L-1-b-5-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9M1L-1-b,/data4/hfxie/Dataset/ESMCEmbeddings/9M1L-5
8IYJ-1-3-3-5795,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8IYJ-1-3,/data4/hfxie/Dataset/ESMCEmbeddings/8IYJ-3
8IYJ-1-GL-9-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8IYJ-1-GL,/data4/hfxie/Dataset/ESMCEmbeddings/8IYJ-9
8IYJ-1-AF-9-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8IYJ-1-AF,/data4/hfxie/Dataset/ESMCEmbeddings/8IYJ-9
8IYJ-1-X4-33-4298,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8IYJ-1-X4,/data4/hfxie/Dataset/ESMCEmbeddings/8IYJ-33
8IYJ-1-GL-9-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8IYJ-1-GL,/data4/hfxie/Dataset/ESMCEmbeddings/8IYJ-9
